rank,cluster_id,cluster_profile_count,cluster_profiles_covered,canonical_rule_id,canonical_rule_title,rule_id,rule_title,rule_severity,rule_profiles,rule_profile_count,sim_to_canonical,is_canonical
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_accept_ra_pinfo,Configure Accepting Prefix Information in Router Advertisements on All IPv6 Interfaces,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9892,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_accept_ra_rtr_pref,Configure Accepting Router Preference in Router Advertisements on All IPv6 Interfaces,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.982,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_autoconf,Configure Auto Configuration on All IPv6 Interfaces,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9833,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_max_addresses,Configure Maximum Number of Autoconfigured Addresses on All IPv6 Interfaces,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9819,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_router_solicitations,Configure Denying Router Solicitations on All IPv6 Interfaces,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.974,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_ra_defrtr,Configure Accepting Default Router in Router Advertisements on All IPv6 Interfaces By Default,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9807,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_ra_pinfo,Configure Accepting Prefix Information in Router Advertisements on All IPv6 Interfaces By Default,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9861,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_ra_rtr_pref,Configure Accepting Router Preference in Router Advertisements on All IPv6 Interfaces By Default,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9785,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_autoconf,Configure Auto Configuration on All IPv6 Interfaces By Default,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9823,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_max_addresses,Configure Maximum Number of Autoconfigured Addresses on All IPv6 Interfaces By Default,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9824,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_router_solicitations,Configure Denying Router Solicitations on All IPv6 Interfaces By Default,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9726,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_local,Disable Accepting Packets Routed Between Local Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9885,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_arp_filter,Configure ARP filtering for All IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9859,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_arp_ignore,Configure Response Mode of ARP Requests for All IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9866,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_drop_gratuitous_arp,Drop Gratuitious ARP frames on All IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.977,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_route_localnet,Prevent Routing External Traffic to Local Loopback on All IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9907,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_shared_media,Configure Sending and Accepting Shared Media Redirects for All IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9856,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_shared_media,Configure Sending and Accepting Shared Media Redirects by Default,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9831,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_ip_local_port_range,Set Kernel Parameter to Increase Local Port Range,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9659,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_tcp_rfc1337,Enable Kernel Parameter to Use TCP RFC 1337 on IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9693,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_forwarding,Disable Kernel Parameter for IPv6 Forwarding,medium,cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,6,0.9831,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_accept_ra,Configure Accepting Router Advertisements on All IPv6 Interfaces,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,9,0.9883,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_ra,Disable Accepting Router Advertisements on all IPv6 Interfaces by Default,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,9,0.9865,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_log_martians,Enable Kernel Parameter to Log Martian Packets on all IPv4 Interfaces,unknown,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,9,0.9784,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_log_martians,Enable Kernel Paremeter to Log Martian Packets on all IPv4 Interfaces by Default,unknown,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,9,0.977,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_secure_redirects,Configure Kernel Parameter for Accepting Secure Redirects By Default,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2,10,0.9796,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_icmp_echo_ignore_broadcasts,Enable Kernel Parameter to Ignore ICMP Broadcast Echo Requests on IPv4 Interfaces,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,10,0.9652,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_secure_redirects,Disable Kernel Parameter for Accepting Secure ICMP Redirects on all IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss,11,0.9857,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_ip_forward,Disable Kernel Parameter for IP Forwarding on IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss,11,0.9796,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_accept_redirects,Disable Accepting ICMP Redirects for All IPv6 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,12,0.9846,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv6 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,12,0.9975,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_redirects,Disable Kernel Parameter for Accepting ICMP Redirects by Default on IPv6 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,12,0.984,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_redirects,Disable Accepting ICMP Redirects for All IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,12,0.9865,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,12,1.0,yes
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on IPv4 Interfaces by Default,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,12,0.9958,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_rp_filter,Enable Kernel Parameter to Use Reverse Path Filtering on all IPv4 Interfaces by Default,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,12,0.9835,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on IPv6 Interfaces by Default,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,13,0.9941,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_rp_filter,Enable Kernel Parameter to Use Reverse Path Filtering on all IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,13,0.9849,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_accept_redirects,Disable Kernel Parameter for Accepting ICMP Redirects by Default on IPv4 Interfaces,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,13,0.9848,no
21,2,13,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv4 Interfaces,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_icmp_ignore_bogus_error_responses,Enable Kernel Parameter to Ignore Bogus ICMP Error Responses on IPv4 Interfaces,unknown,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,13,0.9602,no
